full_name,position_encoded,team_encoded,current_team_encoded,now_cost,fantasy_points,total_points,goals_scored,assists,clean_sheets,saves,minutes,expected_goals,expected_assists,penalties_saved,penalties_missed,yellow_cards,red_cards,own_goals,bonus,form,form_variability,avg_goals_last_3,avg_assists_last_3,avg_points_last_3,opponent_difficulty,home_difficulty,element
Nathan Patterson,0,18,7,44.0,742,2474,0,76,152,0,25.291520467836254,31.23,66.42,0,0,266,0,0,114,0.05659722222222215,0.33164539426914885,0.0,0.7916666666666666,0.07394026974951824,0.0,0.0,513
Nathan Wood-Gordon,0,36,16,40.0,29,13,0,0,1,0,0.16871345029239748,0.22999999999999998,0.04,0,0,2,0,0,2,0.0166666666666666,0.5668892680335262,0.0,0.0,0.036884117808973216,0.0,0.0,514
Nathaniel Clyne,0,17,6,43.0,1397,3662,0,38,305,0,33.14707602339181,7.989999999999999,30.91,0,0,115,0,0,0,0.17697594501718206,0.9174562680432501,0.0,0.3917525773195876,0.11274655860794941,0.0,0.0,515
Nathaniel Phillips,0,3,11,40.0,134,114,0,0,0,0,0.7222222222222194,1.52,0.38,0,0,0,0,0,0,0.0166666666666666,0.020727836520940086,0.0,0.0,0.037030346820809176,0.0,0.0,516
Nayef Aguerd,0,10,18,44.0,1617,3572,114,0,266,0,38.34444444444444,136.8,24.32,0,0,190,38,0,190,0.10481099656357382,0.5949102770546101,1.1958762886597938,0.0,0.12698885644478872,0.0,0.0,517
Neal Maupay,1,18,7,49.0,1122,4446,266,114,266,0,28.01111111111111,448.4,84.74,0,0,456,0,0,342,0.036458333333333266,1.0571197187637422,2.78125,1.1875,0.09651974951830437,0.0,0.0,518
Neco Williams,0,7,15,43.0,1005,3587,38,77,196,0,39.22777777777778,76.26,105.34,0,0,422,0,0,116,0.08634020618556695,0.720319707031617,0.4020618556701031,0.8041237113402062,0.08978408120294773,0.0,0.0,519
Nick Pope,2,6,14,49.0,4998,8180,0,0,763,4994,51.57251461988304,0.76,0.38,76,0,154,38,0,572,0.13453608247422674,1.942137612414037,0.0,0.0,0.3321017817770097,0.0,0.0,520
Niclas Füllkrug,1,38,18,67.0,33,22,2,1,1,0,0.10701754385964879,1.38,0.29,0,0,1,0,0,1,0.0166666666666666,0.7389020285743405,0.07936507936507936,0.047619047619047616,0.03761813010367917,0.0,0.0,521
Nico O'Reilly,3,4,12,49.0,24,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.031249999999999962,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,522
Nicolas Jackson,1,17,5,83.0,2594,5496,541,233,350,0,31.57076023391813,699.4200000000001,115.06,0,0,385,0,0,471,0.3563559322033898,2.9902950216260002,9.40677966101695,4.03954802259887,0.2891806276738186,0.0,0.0,523
Nicolás Domínguez,3,7,15,48.0,706,2301,68,68,207,0,15.084795321637426,45.410000000000004,39.08,0,0,142,0,0,204,0.052424242424242394,0.9178036439692986,1.2727272727272727,1.2727272727272727,0.10513224732877909,0.0,0.0,524
Nikola Milenković,0,35,15,46.0,90,85,2,1,9,0,0.526315789473684,2.86,0.44000000000000006,0,0,2,0,0,1,0.2666666666666666,2.2546738072319084,0.09523809523809523,0.047619047619047616,0.05326176713459946,0.0,0.0,525
Noni Madueke,3,16,5,63.0,1643,3437,213,118,155,0,15.31286549707602,116.91,95.57,0,0,79,0,0,312,0.37770562770562766,2.3093865851216484,2.779220779220779,1.5324675324675325,0.1526411931036208,0.0,0.0,526
Norberto Bercique Gomes Betuncal,1,19,7,50.0,374,1769,106,0,70,0,9.716959064327483,227.75,10.5,0,35,71,0,0,107,0.26742424242424245,0.5535745569006053,1.981818181818182,0.0,0.06915396741986334,0.0,0.0,527
Norberto Murara Neto,2,13,0,42.0,4607,7628,0,0,488,8005,57.85526315789474,0.0,1.12,38,0,338,0,0,865,0.09097222222222218,1.5977429965901528,0.0,0.0,0.3095496146435452,0.0,0.0,528
Noussair Mazraoui,0,33,13,46.0,56,52,0,1,4,0,0.4678362573099411,0.44,1.1,0,0,1,0,0,4,0.24999999999999986,1.3708075090283844,0.0,0.055555555555555546,0.04537113496651064,0.0,0.0,529
Nélson Cabral Semedo,0,12,19,45.0,1496,5280,0,117,497,0,63.94005847953217,57.58,99.72,0,0,804,76,0,190,0.11786941580756011,0.7962998776676354,0.0,1.2164948453608246,0.11936118228949401,0.0,0.0,530
Odeluga Offiah,0,15,4,40.0,58,55,0,0,0,0,0.4593567251461987,0.0,0.65,0,0,0,0,0,0,0.027380952380952325,0.08121927779633666,0.0,0.0,0.03574377727969792,0.0,0.0,531
Odsonne Edouard,1,17,10,51.0,1960,6125,456,76,418,0,37.074561403508774,398.25,63.15,0,0,266,0,0,532,0.1276632302405498,0.5369294673842259,4.752577319587629,0.8041237113402062,0.14713068351111366,0.0,0.0,532
Odysseas Vlachodimos,2,7,14,43.0,327,408,0,0,34,340,4.473684210526313,0.0,0.34,0,0,0,0,0,0,0.0166666666666666,0.28943597178330877,0.0,0.0,0.06410930110352067,0.0,0.0,533
Ola Aina,0,35,15,49.0,87,97,2,0,9,0,0.5330409356725143,0.56,1.19,0,0,2,0,0,15,0.1833333333333333,3.165579750518338,0.09523809523809523,0.0,0.05243600330305527,0.0,0.0,534
Oleksandr Zinchenko,0,0,0,48.0,3792,7731,76,152,724,0,42.72514619883041,73.02,191.6,0,0,191,0,0,912,0.07903780068728519,1.0913269442965514,0.7938144329896907,1.5876288659793814,0.257851141171563,0.0,0.0,535
Oliver Skipp,3,9,10,48.0,138,2486,38,0,153,0,24.435087719298245,40.35,34.86,0,0,384,0,0,38,0.11383161512027488,0.20099677538228505,0.4020618556701031,0.0,0.03730409391573797,0.0,0.0,536
Oliwier Zych,2,11,1,40.0,72,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,537
Ollie Scarles,0,38,18,40.0,11,3,0,0,0,0,0.0125730994152046,0.0,0.0,0,0,0,0,0,0,0.2249999999999999,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,538
Ollie Watkins,1,11,1,89.0,7990,15416,1301,992,765,0,70.99064327485381,1260.31,255.19,0,38,304,0,0,2068,0.2955326460481099,4.09535734396671,13.560137457044673,10.309278350515465,0.5095246608267286,0.0,0.0,539
Omar Richards,0,7,15,45.0,97,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,540
Omari Giraud-Hutchinson,3,29,9,52.0,51,53,2,1,3,0,0.4757309941520464,1.57,1.31,0,0,4,0,0,4,0.3666666666666666,1.545191306347094,0.09523809523809523,0.047619047619047616,0.042802091935039865,0.0,0.0,541
Omari Kellyman,3,11,5,44.0,59,76,0,0,0,0,0.38888888888888623,1.52,0.0,0,0,0,0,0,0,0.02740112994350278,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,542
Orel Mangala,3,7,7,50.0,642,3454,77,38,308,0,34.814912280701755,51.81,37.82,0,0,344,0,0,0,0.12795698924731175,0.4249798898021422,0.8387096774193549,0.41935483870967744,0.06944703420556485,0.0,0.0,543
Oscar Bobb,3,4,12,47.0,553,1140,38,76,38,0,3.266666666666665,57.0,41.800000000000004,0,0,0,0,0,76,0.03276836158192084,0.4384464888833717,0.6610169491525424,1.3220338983050848,0.08435387479180949,0.0,0.0,544
Pablo Sarabia,3,12,19,51.0,1831,4287,172,266,285,0,23.60233918128655,268.37,207.42,0,0,248,0,0,361,0.0863247863247863,2.205816652154683,2.217948717948718,3.41025641025641,0.1650363124351563,0.0,0.0,545
Pape Matar Sarr,3,9,17,48.0,1179,3840,115,154,344,0,25.58830409356725,124.86,81.03,0,0,384,0,0,153,0.13436426116838482,1.2478170920594127,1.1855670103092784,1.597938144329897,0.09935840136662487,0.0,0.0,546
Paris Maghoma,3,23,3,45.0,12,5,0,0,0,0,0.0216374269005847,0.0,0.030000000000000002,0,0,0,0,0,0,0.0333333333333333,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,547
Pascal Groß,3,15,4,65.0,4923,11856,494,722,684,0,70.57777777777778,440.42,677.16,0,0,494,0,38,1634,0.23865979381443295,1.4770186188942047,5.185567010309279,7.525773195876289,0.3265597997735533,0.0,0.0,548
Patson Daka,1,1,10,48.0,1090,2676,153,152,190,0,13.057309941520467,135.35999999999999,64.24,0,0,76,0,0,116,0.11553672316384177,1.0839942607516064,2.6610169491525424,2.6440677966101696,0.13833643577936708,0.0,0.0,549
Pau Torres,0,11,1,44.0,1451,3262,76,0,230,0,27.808479532163744,36.99,27.32,0,0,39,0,0,152,0.07033898305084738,1.546698242840049,1.3220338983050848,0.0,0.174586068384442,0.0,0.0,550
Paul Onuachu,1,8,16,49.0,58,264,0,0,18,0,2.205847953216372,23.72,1.31,0,0,1,0,0,0,0.2102564102564102,0.16195696285962805,0.0,0.0,0.03764636134578325,0.0,0.0,551
Pedro Cardoso de Lima,0,39,19,39.0,21,0,0,0,0,0,0.0169590643274853,0.0,0.09,0,0,0,0,0,0,0.05833333333333329,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,552
Pedro Lomba Neto,3,12,5,62.0,2164,4711,77,496,306,0,27.827777777777776,163.93,204.44,0,0,196,0,0,308,0.13092783505154634,1.7665334795215983,0.7938144329896907,5.134020618556701,0.15849273980493808,0.0,0.0,553
Pedro Porro,0,9,17,56.0,3329,6241,167,359,304,0,40.461988304093566,143.04,276.15,0,0,116,0,0,848,0.4107456140350876,3.0746493007658193,2.236842105263158,4.758771929824562,0.2846820809248554,0.0,0.0,554
Pervis Estupiñán,0,15,4,51.0,3485,6811,112,367,476,0,42.33684210526316,103.3,225.69,0,0,299,0,38,812,0.17192982456140343,1.5258195912701833,1.1894736842105262,3.9368421052631577,0.24462022107291342,0.0,0.0,555
Phil Foden,3,4,12,91.0,8229,14197,1144,572,724,0,52.46637426900585,608.29,448.46000000000004,0,0,116,0,0,1755,0.4682989690721649,3.993501764067441,11.890034364261167,5.969072164948454,0.5235484575809944,0.0,0.0,556
Philip Billing,3,13,2,48.0,2453,7078,342,190,418,0,46.17368421052631,271.48999999999995,178.43,0,0,305,38,0,646,0.09828178694158071,0.9436507842935197,3.597938144329897,1.9793814432989691,0.17782015374530716,0.0,0.0,557
Pierre-Emile Højbjerg,3,9,17,50.0,1503,6042,152,190,418,0,49.11111111111111,102.60000000000001,178.6,0,0,342,0,38,380,0.08848797250859103,1.005193226747445,1.6082474226804124,2.0103092783505154,0.12091055360228821,0.0,0.0,558
Radu Drăgușin,0,37,17,43.0,40,23,0,0,2,0,0.32602339181286527,0.1,0.09,0,0,1,0,0,0,0.0333333333333333,1.0244984771319463,0.0,0.0,0.039728415450958725,0.0,0.0,559
Raheem Sterling,3,16,0,67.0,4167,8523,532,457,380,0,42.92631578947368,479.44,287.02,0,0,418,0,0,646,0.2733676975945017,1.7559272847509246,5.546391752577319,4.752577319587629,0.2798005681028147,0.0,0.0,560
Ramón Sosa,3,35,15,55.0,27,19,1,0,1,0,0.061695906432748096,1.02,0.3,0,0,0,0,0,0,0.0166666666666666,0.7063776741499453,0.05,0.0,0.036705202312138654,0.0,0.0,561
Rasmus Højlund,1,5,13,69.0,1790,4297,382,77,230,0,24.2546783625731,267.07,37.25,0,0,77,0,0,536,0.26511299435028246,1.9568970327226227,6.6440677966101696,1.3389830508474576,0.20864766010254393,0.0,0.0,562
Rayan Aït-Nouri,0,12,19,48.0,1822,4542,117,119,268,0,38.21549707602339,167.95000000000002,102.1,0,0,422,1,38,233,0.12147766323024048,1.2686105569201052,1.2164948453608246,1.2268041237113403,0.13843036767773076,0.0,0.0,563
Raúl Jiménez,1,12,8,55.0,1288,3926,274,78,232,0,25.150292397660813,308.96999999999997,58.79,0,0,117,38,0,510,0.22628865979381438,1.1707434728128066,2.81786941580756,0.8247422680412371,0.10589357010905183,0.0,0.0,564
Reece James,0,16,5,48.0,789,2102,39,152,76,0,18.50233918128655,51.74,163.34,0,0,152,76,0,190,0.044501718213058344,0.4082105999607685,0.4054982817869416,1.5876288659793814,0.07669387998331442,0.0,0.0,565
Reiss Nelson,3,0,8,50.0,1136,2231,115,115,77,0,5.230116959064325,49.330000000000005,54.92,0,0,39,0,0,192,0.04278350515463913,0.7313615216425315,1.2164948453608246,1.2164948453608246,0.0981467135450807,0.0,0.0,566
Remi Matthews,2,17,6,39.0,97,38,0,0,0,0,0.0333333333333318,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,567
Renato Palma Veiga,3,25,5,45.0,21,7,0,0,1,0,0.0514619883040932,0.16,0.15000000000000002,0,0,2,0,0,0,0.0166666666666666,0.20655247379458347,0.0,0.0,0.03468208092485541,0.0,0.0,568
Rhys Williams,0,3,11,40.0,58,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.034682080924855405,0.0,0.0,569
Ricardo Barbosa Pereira,0,1,10,41.0,364,762,38,38,0,0,5.05380116959064,4.56,26.63,0,0,77,0,0,76,0.02740112994350278,0.307712651281047,0.6610169491525424,0.6610169491525424,0.06534731066914853,0.0,0.0,570
Riccardo Calafiori,0,20,0,58.0,38,26,1,1,1,0,0.20584795321637378,0.57,0.55,0,0,3,0,0,1,0.2249999999999999,1.6250286786320267,0.047619047619047616,0.047619047619047616,0.03936140930360577,0.0,0.0,571
Richarlison de Andrade,1,9,17,68.0,3481,6696,456,343,380,0,27.540058479532163,491.15000000000003,110.02,0,0,229,0,0,342,0.1797250859106529,2.6862777090846346,4.711340206185567,3.5876288659793816,0.23735176687920856,0.0,0.0,572
Rico Henry,0,14,3,43.0,2263,4751,0,152,456,0,40.45643274853801,71.06,144.4,0,0,190,0,0,152,0.1146048109965635,1.0257073742320846,0.0,1.597938144329897,0.16673618973839455,0.0,0.0,573
Rico Lewis,0,4,12,46.0,1498,3124,77,2,231,0,19.337426900584795,33.02,110.22999999999999,0,0,79,1,0,77,0.11443298969072159,1.2535498124127926,0.7938144329896907,0.020618556701030927,0.11862622410265572,0.0,0.0,574
Rob Holding,0,0,6,43.0,363,798,38,0,0,0,6.244444444444443,12.16,5.7,0,0,0,0,0,0,0.02319587628865974,0.1435990562901897,0.4020618556701031,0.0,0.05095047970919485,0.0,0.0,575
Robert Sánchez,2,15,5,48.0,3074,5428,0,0,346,3903,39.422222222222224,0.0,0.39,77,0,156,0,0,653,0.025687285223367638,1.3351070265404095,0.0,0.0,0.2146276542915599,0.0,0.0,576
Robin Olsen,2,11,1,45.0,895,1027,0,0,38,1218,7.624269005847949,0.0,0.0,38,0,0,0,0,152,0.12113402061855666,0.3692546842697956,0.0,0.0,0.08271259162147661,0.0,0.0,577
Rodrigo 'Rodri' Hernandez,3,32,12,63.0,21,2,0,0,0,0,0.0190058479532163,0.0,0.09,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,578
Rodrigo Bentancur,3,9,17,49.0,1365,3941,230,114,267,0,27.955847953216374,163.07999999999998,66.2,0,0,575,0,0,267,0.1042096219931271,0.8630644148444626,2.422680412371134,1.1958762886597938,0.11203146415589055,0.0,0.0,579
Rodrigo Martins Gomes,3,39,19,52.0,32,25,1,0,1,0,0.1532163742690053,0.37,0.61,0,0,0,0,0,0,0.05833333333333329,0.9456376431438545,0.047619047619047616,0.0,0.037664005872098276,0.0,0.0,580
Rodrigo Muniz Carvalho,1,19,8,55.0,1712,3730,345,77,230,0,17.82923976608187,335.4,35.82,0,0,39,0,0,461,0.15859106529209613,1.9622282031613243,3.556701030927835,0.7938144329896907,0.1309218759311125,0.0,0.0,581
Romain Faivre,3,13,2,50.0,21,72,0,0,0,0,0.1947368421052614,2.6999999999999997,0.54,0,0,18,0,0,0,0.024358974358974307,0.051022366820775586,0.0,0.0,0.03186601452497399,0.0,0.0,582
Roman Dixon,0,27,7,40.0,20,0,0,0,0,0,0.0263157894736842,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.11745634978295427,0.0,0.0,0.035239833688266824,0.0,0.0,583
Romelu Lukaku Bolingoli,1,17,5,63.0,59,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,584
Roméo Lavia,3,8,5,45.0,253,2218,38,39,153,0,25.15672514619883,16.14,24.23,0,0,346,0,0,0,0.08923611111111107,0.24102197306617187,0.40625,0.4166666666666667,0.04441634553628765,0.0,0.0,585
Ronnie Edwards,0,36,16,39.0,21,1,0,0,0,0,0.0035087719298245,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,586
Ross Barkley,3,16,1,52.0,1522,3878,193,191,77,0,29.22573099415205,150.26000000000002,104.15,0,0,231,0,0,157,0.04931271477663222,1.829838207824688,1.9862542955326459,1.9690721649484537,0.11948036469817046,0.0,0.0,587
Ross Stewart,1,36,16,44.0,20,3,0,0,0,0,0.0380116959064326,0.17,0.02,0,0,1,0,0,0,0.0166666666666666,0.10647942749999,0.0,0.0,0.03440682631434068,0.0,0.0,588
Ruairi McConville,0,24,4,40.0,10,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,589
Ryan Christie,3,13,2,49.0,1304,5903,39,268,425,0,53.02485380116959,205.37,284.6,0,0,311,0,0,268,0.2578178694158075,0.6998672997489916,0.41237113402061853,2.776632302405498,0.10722444033927253,0.0,0.0,590
Ryan Fraser,3,6,16,48.0,134,424,0,0,38,0,3.510233918128653,11.8,9.6,0,0,38,1,0,0,0.02027491408934702,0.12224555669933426,0.0,0.0,0.03694654668970853,0.0,0.0,591
Ryan Gravenberch,3,2,11,50.0,388,1579,34,2,109,0,11.543274853801167,71.49000000000001,48.13,0,0,4,0,0,103,0.15061728395061721,0.5620071304554832,0.6481481481481481,0.037037037037037035,0.07129094412331403,0.0,0.0,592
Ryan Manning,0,36,16,43.0,30,14,0,1,0,0,0.1953216374269002,0.14,1.48,0,0,1,0,0,0,0.0333333333333333,0.5147325117038805,0.0,0.047619047619047616,0.037159372419487954,0.0,0.0,593
Ryan Sessegnon,0,9,8,42.0,705,1332,76,38,38,0,8.945906432748536,62.31999999999999,41.800000000000004,0,0,152,0,0,0,0.025687285223367638,0.32822635975426767,0.8041237113402062,0.4020618556701031,0.07186699243191697,0.0,0.0,594
Ryan Trevitt,3,14,3,44.0,90,1,0,0,0,0,0.0008771929824561,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,595
Ryan Yates,3,7,15,49.0,650,4300,39,153,233,0,42.764619883040936,182.98,39.15,0,0,424,0,0,41,0.21675257731958758,0.4044871319193423,0.4020618556701031,1.6082474226804124,0.06823192896728435,0.0,0.0,596
Rúben Gato Alves Dias,0,4,12,54.0,2738,6412,0,0,687,0,50.91754385964912,105.24,87.0,0,0,117,0,39,153,0.1737113402061855,0.9599450532253784,0.0,0.0,0.19408855252964655,0.0,0.0,597
Salah-Eddine Oulad M'hand,3,20,0,45.0,19,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,598
Sam Johnstone,2,17,19,43.0,2275,3964,0,0,342,2569,29.139766081871347,0.0,0.0,0,0,76,0,0,456,0.10154639175257726,1.2121158112468262,0.0,0.0,0.1656635480603062,0.0,0.0,599
Sam Morsy,3,29,9,49.0,42,45,1,1,2,0,0.47719298245614006,0.29000000000000004,0.9400000000000001,0,0,7,0,0,5,0.11666666666666659,1.1647154469846628,0.047619047619047616,0.047619047619047616,0.04069180658776029,0.0,0.0,600
Sam Szmodics,3,29,9,58.0,53,52,4,0,2,0,0.28508771929824467,3.44,0.44,0,0,2,0,0,2,0.0166666666666666,1.8720422084549047,0.18253968253968253,0.0,0.04316909808239281,0.0,0.0,601
Samuel Amissah,0,28,8,40.0,9,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,602
Samuel Amo-Ameyaw,3,8,16,44.0,21,2,0,0,0,0,0.0084795321637426,0.02,0.13,0,0,1,0,0,0,0.02045454545454539,0.10163945352271772,0.0,0.0,0.0344193378875459,0.0,0.0,603
Samuel Edozie,3,8,16,49.0,119,760,0,0,33,0,5.364327485380116,29.04,14.34,0,0,1,0,0,0,0.026851851851851807,0.10444729344228022,0.0,0.0,0.04185399272104466,0.0,0.0,604
Samuel Iling-Junior,3,21,1,54.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,605
Samuel Rak-Sakyi,3,25,5,45.0,6,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,606
Sander Berge,3,16,8,50.0,182,2838,38,76,78,0,33.63508771929825,77.6,63.37,0,0,306,38,0,116,0.19626436781609186,0.2837297893624328,0.6724137931034483,1.3448275862068966,0.04733904723938604,0.0,0.0,607
Sandro Tonali,3,6,14,55.0,266,644,38,1,44,0,5.202631578947365,26.009999999999998,18.919999999999998,0,0,80,0,0,0,0.11158192090395475,0.4404449117578958,0.6610169491525424,0.01694915254237288,0.05528885405440706,0.0,0.0,608
Santiago Bueno,0,12,19,43.0,81,482,0,0,3,0,8.71783625730994,0.44999999999999996,0.43,0,0,35,0,0,0,0.1302083333333333,0.42531032842824507,0.0,0.0,0.03715937241948795,0.0,0.0,609
Saša Kalajdžić,1,39,19,48.0,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,610
Saša Lukić,3,1,8,48.0,374,1662,38,1,192,0,12.72982456140351,57.1,18.150000000000002,0,0,122,0,0,1,0.12966101694915247,0.4629633081832236,0.6610169491525424,0.01694915254237288,0.06629437314261447,0.0,0.0,611
Scott Carson,2,4,12,40.0,97,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,612
Scott McTominay,3,5,13,49.0,1845,5094,304,38,418,0,33.782748538011695,302.55,53.199999999999996,0,0,380,0,0,266,0.07869415807560133,1.7642168090332875,3.1443298969072164,0.3917525773195876,0.13896668851677485,0.0,0.0,613
Sean Longstaff,3,6,14,47.0,2956,7740,266,305,876,0,58.607894736842105,382.88,204.28,0,0,344,0,0,190,0.1921821305841924,1.2276269929141665,2.752577319587629,3.195876288659794,0.2069602526667063,0.0,0.0,614
Sepp van den Berg,0,3,3,41.0,123,32,0,1,2,0,0.41725146198830376,0.7000000000000001,0.42,0,0,1,0,0,1,0.034707903780068654,0.20289330768633088,0.0,0.006872852233676976,0.036032814889855505,0.0,0.0,615
Sergio Reguilón,0,9,17,42.0,1228,2887,0,234,195,0,17.403801169590643,36.73,110.60000000000001,0,0,274,39,0,546,0.11615646258503395,1.1868063361183065,0.0,2.3877551020408165,0.10135267980024375,0.0,0.0,616
Shea Charles,3,4,16,45.0,62,3,0,0,0,0,0.0236842105263156,0.0,0.0,0,0,0,0,0,0,0.01787634408602144,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,617
Sil Swinkels,0,11,1,40.0,36,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,618
Simon Adingra,3,15,4,52.0,1408,3720,230,39,153,0,24.826023391812864,160.62,125.3,0,0,114,0,0,304,0.13700564971751408,1.3252363757055423,4.0,0.6779661016949152,0.17011201463048228,0.0,0.0,619
Solly March,3,15,4,65.0,3479,7069,342,418,456,0,36.37836257309941,346.25,261.06,0,0,114,0,0,836,0.029725085910652885,1.4154761764402792,3.5876288659793816,4.412371134020619,0.24033132709612054,0.0,0.0,620
Son Heung-min,3,9,17,98.0,7645,13960,1032,614,648,0,65.05058479532164,813.8000000000001,475.88,0,1,114,0,38,1264,0.40532646048109955,3.951758492954665,10.735395189003436,6.391752577319588,0.4887670579822418,0.0,0.0,621
Stefan Bajčetić Maquieira,3,31,11,45.0,20,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,622
Stefan Ortega Moreno,2,4,12,52.0,1030,1735,0,0,116,1316,10.232748538011695,0.0,0.0,0,0,1,0,0,266,0.1505154639175257,0.4565660759352708,0.0,0.0,0.09093617782015372,0.0,0.0,623
Stephy Mavididi,3,30,10,52.0,50,52,3,1,1,0,0.3508771929824552,1.49,3.08,0,0,2,0,0,3,0.0833333333333333,1.3329422493480567,0.12698412698412698,0.047619047619047616,0.04193045233507654,0.0,0.0,624
Steven Benda,2,1,8,40.0,56,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666666666666,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,625
Sugawara Yukinari,0,36,16,44.0,46,35,1,1,2,0,0.3114035087719292,0.37,1.74,0,0,3,0,0,0,0.05833333333333329,1.7616976324961093,0.047619047619047616,0.047619047619047616,0.04142581888246623,0.0,0.0,626
Sven Botman,0,6,14,44.0,3294,6847,76,152,609,0,50.07485380116959,128.09,61.95,0,0,153,0,38,456,0.12439862542955318,1.1923586538152984,0.7835051546391752,1.5876288659793814,0.2283932224936932,0.0,0.0,627
Sávio 'Savinho' Moreira de Oliveira,3,32,12,64.0,63,72,1,8,3,0,0.3149122807017538,3.02,4.5600000000000005,0,0,2,0,0,12,0.2833333333333333,2.185377008154794,0.047619047619047616,0.31746031746031744,0.04491237728231942,0.0,0.0,628
Séamus Coleman,0,27,7,43.0,21,3,0,0,0,0,0.0573099415204677,0.62,0.01,0,0,1,0,0,0,0.0166666666666666,0.12094955278447499,0.0,0.0,0.03497109826589586,0.0,0.0,629
Sékou Mara,1,8,16,50.0,439,1216,38,76,0,0,5.977777777777776,38.76,11.78,0,0,38,0,0,0,0.02740112994350278,0.3372664925441099,0.6610169491525424,1.3220338983050848,0.07289115313020468,0.0,0.0,630
Taiwo Awoniyi,1,7,15,55.0,2914,6367,609,152,304,0,27.075146198830407,446.66,45.31,0,0,152,0,0,798,0.30644329896907213,0.9215300370508234,6.378006872852233,1.577319587628866,0.20497387918876503,0.0,0.0,631
Tariq Lamptey,0,15,4,44.0,688,2076,2,116,76,0,15.068128654970758,20.770000000000003,58.730000000000004,0,0,152,0,0,1,0.09072164948453604,0.6982397446573213,0.020618556701030927,1.1958762886597938,0.07013884750610803,0.0,0.0,632
Tawanda Chirewa,3,12,19,45.0,46,200,0,0,0,0,1.00877192982456,4.0,1.7500000000000002,0,0,25,0,0,0,0.025724637681159374,0.0,0.0,0.0,0.0346820809248554,0.0,0.0,633
Taylor Harwood-Bellis,0,36,16,41.0,46,36,1,0,2,0,0.48801169590643245,1.25,0.4,0,0,7,0,0,2,0.05833333333333329,1.8112563463125486,0.047619047619047616,0.0,0.04142581888246621,0.0,0.0,634
Thomas Partey,3,0,0,50.0,1085,4243,116,3,612,0,36.74005847953216,116.21,105.75999999999999,0,0,306,0,0,233,0.18969072164948447,0.7723239596189903,1.2268041237113403,0.030927835051546393,0.09480960610213929,0.0,0.0,635
Tim Iroegbunam,3,11,7,44.0,136,388,0,0,0,0,1.8558479532163736,0.21000000000000002,0.08,0,0,2,0,0,0,0.05746527777777773,0.04145567304188017,0.0,0.0,0.03709055876685927,0.0,0.0,636
